"","relative_coverage","vaccine_efficacy","total_infections","age0","age1","age5","age10","age15","age20","age25","age30","age35","age40","age45","age50","age55","age60","age65","age70","age75"
"3788",0.07,0.55,146308898.347592,1745893.11177226,6909232.21854249,11903773.8354394,13852668.491901,14470173.3684759,11719742.963174,11145954.1083591,10887395.8029639,10399759.0632024,9795033.45689585,9643482.25020862,8921304.09487464,7824525.77021124,6542892.12730863,4190839.41481161,2315210.14140372,4041018.12804739
"3789",0.08,0.55,146401834.664528,1743471.79416649,6882863.17223408,11908732.362197,13863441.0054918,14491711.8943602,11747217.4819764,11131596.9211745,10870253.7616447,10383262.0931303,9781419.51263087,9634258.265894,8991075.00456306,7897892.91440738,6604521.66874508,4157606.6913283,2299286.12397379,4013223.9966098
"3790",0.09,0.55,145975562.027554,1731694.00033783,6822883.90660487,11860502.0564654,13808214.0172578,14441274.3363677,11722068.2293905,11192350.8497575,10928644.5047189,10437691.3178784,9829981.20769976,9682314.05175829,8880311.05345914,7783490.68964186,6506089.55175863,4112433.16751079,2271279.12478553,3964339.96216082
"3791",0.1,0.55,145450696.625988,1722848.68779297,6774487.7953585,11819161.3148532,13776177.7948378,14414126.5378938,11688195.0984095,11102171.5003178,10839743.7610922,10354425.0763072,9754322.09507064,9608102.41197515,8892170.46269929,7797872.26966116,6518122.88140738,4128532.87886687,2280245.67779137,3979990.38165345
"3792",0.11,0.55,142942908.626761,1688473.36944592,6623025.05394791,11639305.9165322,13602302.2775995,14246653.5728363,11517258.3966598,10932066.9124809,10676792.5270236,10199522.1372748,9607567.85526015,9453461.25110073,8682395.81549445,7598485.09272343,6346648.88676779,4027117.16751749,2222548.29596441,3879284.09813175
"3793",0.12,0.55,141433786.250817,1673031.97181698,6544984.83485254,11568492.2637945,13545974.5332122,14202200.9089816,11449273.6185589,10764123.8066514,10512990.46583,10046037.3248371,9466240.52750711,9309992.29723893,8535469.05169464,7463089.69070931,6233447.83571145,4020527.01782234,2221119.62947857,3876790.47211918
"3794",0.13,0.55,140056645.42535,1663954.2770454,6492492.22571711,11357219.0970177,13320906.710068,13982194.6095748,11266080.1865733,10732215.8600563,10482075.8271415,10014584.4435293,9433797.28177574,9281999.76653979,8453125.60332373,7394295.91385522,6179203.74783702,3975854.58213485,2195161.94185689,3831483.35130326
"3795",0.14,0.55,141504417.048344,1680728.69355022,6546566.35996446,11453039.8887299,13401428.9642002,14070033.3168545,11391099.5340498,10834820.794339,10581197.8903029,10107705.8850009,9520127.53348688,9368030.92654051,8573459.1824491,7505868.3177948,6274424.51120786,4052570.4157011,2237657.9727444,3905656.86142784
"3796",0.15,0.55,139996415.943783,1656514.61848364,6433538.81018509,11304668.2902656,13259500.9147675,13946577.7024249,11267921.8193253,10763533.6756795,10511690.0191633,10041843.7650702,9457738.64090801,9304617.36885751,8440584.89348207,7383968.03617451,6172386.22762427,3998065.13576807,2204858.34983402,3848407.67576941
"3797",0.16,0.55,135376048.65995,1607751.06701655,6232189.95607643,11055265.4528975,13041812.3989027,13713664.3231471,10973433.2280902,10254697.5069169,10018683.4840075,9575939.4300286,9026243.9886943,8866517.04200268,8224339.46983855,7187117.59881092,5998136.4863456,3819026.5223837,2105771.46481269,3675459.23997787
"3798",0.17,0.55,140212145.35399,1670921.28710787,6462697.56055307,11382659.7577082,13345492.4926094,14036377.4463202,11357821.4458273,10788481.7051096,10534723.0297015,10064204.1630105,9479226.70321401,9324089.94935027,8360524.42958606,7295715.56892141,6093865.24175436,3984567.12269021,2196667.05009272,3834110.4004332
"3799",0.18,0.55,135227209.299073,1604150.10762387,6185058.18187978,11010072.2101743,12988287.6957599,13683684.0722633,10986170.1886454,10319292.2382157,10079856.1285261,9631561.34604522,9075621.99288315,8915546.64279085,8212869.93207558,7170446.47516572,5980922.87884064,3738004.25619378,2056392.62635716,3589272.32563244
"3800",0.19,0.55,140191089.625024,1667740.17924702,6413799.72635337,11298449.3721821,13249753.6222058,13990067.1982879,11356359.4201882,10752586.8027637,10495497.3100893,10024550.3147171,9443004.53397232,9293765.36856338,8533288.08427397,7468532.95596585,6239036.09064537,3963312.34213977,2185946.96903958,3815399.33438949
"3801",0.2,0.55,133073170.177916,1571822.04260294,6030369.76771367,10760559.5533237,12727421.1417935,13448633.5209766,10788536.6452846,10242466.8983706,10003357.3389934,9557902.31899112,9004674.43101941,8848059.8940879,8021160.23691569,6991945.25646618,5831333.39169407,3683978.90311939,2025535.39809875,3535413.43846484
"3802",0.21,0.55,133480976.456471,1584198.85252889,6065323.26501111,10782815.7229461,12762035.8760169,13477488.8174682,10801899.5909149,10225757.2852855,9989181.11003953,9545640.99984121,8993654.4657712,8834026.62183023,8038446.70104337,7010752.11386742,5851692.12121964,3790511.10512313,2086219.31731322,3641332.49025037
"3803",0.22,0.55,131236088.99076,1564347.69079301,5969381.11665324,10573081.2307219,12548081.3987701,13290442.0343447,10628655.1394567,10097183.3934378,9862498.52619329,9423230.45703612,8877805.33599092,8720909.90076568,7918254.70735314,6904818.28372021,5759320.08193627,3626679.09128529,1992918.10573517,3478482.4965665
"3804",0.23,0.55,126904596.055701,1491584.31417115,5678527.80056651,10302319.6402942,12283454.6148164,13012175.5734438,10347482.6886163,9761302.13492304,9536536.51056435,9114579.38684,8589399.58254413,8426063.61864587,7630700.17083076,6628394.79794914,5517501.17296556,3427675.48919608,1878363.02635276,3278535.53298096
"3805",0.24,0.55,129926821.081562,1543742.88383121,5862972.45207681,10480255.234507,12452510.2703697,13198939.1129593,10563844.7186588,9983587.09820896,9749886.65213968,9316069.0546362,8778470.04423335,8621995.16434294,7861558.6808169,6846021.23070394,5705258.34969144,3572389.68576987,1963021.00734925,3426299.44126672
"3806",0.25,0.55,127291230.180054,1497152.54073096,5673925.56722407,10279881.7075723,12256737.5981159,12998489.5635956,10359805.8279757,9732442.62371462,9505151.82820772,9085326.62119927,8564306.28692377,8407546.16698843,7712954.53915493,6718371.18707596,5600473.39138927,3545371.28414518,1949898.43395996,3403395.01208067
"3807",0.26,0.55,125874091.955451,1488647.76262903,5623442.84304864,10146555.9772163,12120776.6651846,12888324.2608847,10257458.5539556,9691401.77583009,9467443.50917505,9048158.07145493,8526211.67067825,8363497.05083677,7539174.39513456,6550898.38098089,5458009.06132029,3471357.68821606,1905985.63871816,3326748.65018657
"3808",0.27,0.55,126216798.502774,1491234.39694637,5619076.61177113,10197670.8660134,12167890.9035453,12937196.6003554,10324299.2910466,9680911.59812611,9453223.24973163,9034694.42311607,8515979.71868875,8358770.53369798,7611449.98792666,6619585.27127887,5514010.10101748,3464816.11123888,1903528.65743658,3322460.18083639
"3809",0.28,0.55,128467796.092229,1513936.48772628,5685848.44346375,10239429.9629919,12185497.1459432,12979663.4020364,10427369.3046917,9898992.1256554,9664719.23059858,9234012.80423248,8700068.70937177,8546621.46557561,7801824.7800798,6801995.22664238,5674514.35572264,3633856.0785327,1995848.79051252,3483597.778452
"3810",0.29,0.55,121884825.740165,1435462.46675895,5377749.21201859,9843618.2878258,11820518.2144815,12596686.6774974,9982477.98724419,9366864.07320066,9150394.58134676,8748080.89587552,8246102.58315165,8082354.20209014,7241303.85602699,6276292.50964885,5225929.53253338,3386760.91672269,1859178.79373493,3245050.95000712
"3811",0.3,0.55,122438831.794954,1442353.87625674,5386849.23636268,9831584.9301417,11790581.0105912,12592581.2390235,10018638.3892301,9457336.30397711,9234993.44965135,8826167.58606734,8318251.85491343,8160706.43671587,7328223.22552715,6360199.32762368,5295350.69187147,3351788.06065866,1836958.68845309,3206267.4878891
"3812",0.31,0.55,121572595.335388,1431854.95256917,5336371.11445796,9771791.27661899,11733586.7660897,12537939.0252158,9967927.72419504,9302127.43634417,9082425.12795576,8682410.43819699,8186666.0942036,8031222.98188782,7326570.13706068,6363901.15085397,5299403.32051862,3395250.24378624,1866069.46526793,3257078.08016597
"3813",0.32,0.55,119513335.72452,1422037.08510074,5284594.64008628,9634044.82591256,11600107.6804124,12401298.7277138,9821438.0323239,9166216.47298201,8952683.35459509,8559071.89935475,8069632.73073134,7909526.56634643,7114612.34109681,6164118.91246022,5129749.07456178,3305048.7546388,1813621.09279525,3165533.53340774
"3814",0.33,0.55,119676592.986112,1406292.99452671,5208617.75091742,9576596.03341588,11523737.2918547,12356488.4823994,9829336.42516765,9286341.23230113,9064506.53392013,8662225.50626262,8164243.58616076,8011639.64801842,7182180.39405863,6226419.31430473,5178973.84921404,3197679.24066442,1748844.19552548,3052470.50739957
"3815",0.34,0.55,116942291.857928,1376000.9408259,5086198.00401331,9435659.14567068,11403777.1877197,12218877.3753461,9655057.36060298,9052873.16950962,8838734.66707568,8450026.77582455,7967172.45093898,7810063.10597566,6920496.5800426,5984583.19152274,4974557.46345878,3105305.12544465,1698431.04027007,2964478.27368606
"3816",0.35,0.55,116044607.311539,1370518.16922252,5050901.13155621,9311690.48859381,11256658.9012111,12080983.5217614,9559127.95934585,8982510.30385762,8770462.48627517,8383424.4134974,7903052.71811489,7746853.3343879,6906574.99945523,5972476.91154916,4964845.04186741,3112212.08036947,1701856.93846864,2970457.91200546
"3817",0.36,0.55,113949553.741512,1342489.43199207,4946289.44278856,9117759.15489318,11050111.2600249,11848359.6224459,9346860.0659742,8824158.72707139,8618257.64651534,8239551.89283058,7767185.318804,7611045.96140519,6739398.3806543,5829317.44865301,4850240.26299761,3124604.38503864,1709728.18318513,2984196.55623833
"3818",0.37,0.55,116348165.356354,1364579.55460016,4998360.3899796,9256554.41563861,11194815.2297068,12047648.4794947,9557045.97704896,8966297.37554584,8753447.17340991,8367092.16354192,7888101.57997496,7732452.37090991,7005869.70010084,6072002.59135133,5051998.39810646,3231251.53476175,1770456.07077878,3090192.35140319
"3819",0.38,0.55,113993784.771556,1338484.29903171,4886314.23426088,9061024.78221522,10988433.8930126,11858382.9843006,9387349.31650655,8906113.15319563,8694203.54485924,8309333.12452378,7830661.81161957,7675013.26231135,6728762.03410736,5810402.19881565,4830627.59905024,3075862.50684424,1680184.9251702,2932631.1017307
"3820",0.39,0.55,112333633.238277,1324278.94613706,4824051.26124947,8971402.91566143,10906332.9641236,11772413.19978,9289328.45077127,8719128.89070137,8511502.42445887,8135755.7513519,7670249.52658253,7515560.8781376,6690093.27247373,5776426.19736215,4796754.92404346,2974023.04427925,1623186.24451331,2833144.34665037
"3821",0.4,0.55,111535310.141106,1306563.54200352,4750104.92462453,8901707.99686586,10829654.2907094,11686715.0951654,9222914.85455162,8609497.4091554,8404501.04859182,8034445.51776604,7576612.49505571,7421302.07071924,6706264.89819773,5795975.29464386,4813473.20569089,2989602.92497647,1633983.84884816,2851990.72354078
"3822",0.41,0.55,109405436.858831,1282646.01000437,4646370.0075146,8735456.27493852,10655595.0512841,11493160.8605294,9055828.90127668,8520864.53319031,8319361.66156454,7953796.95474268,7498631.17710126,7341860.88752451,6440387.45201655,5549362.05563977,4608726.67025748,2923437.63564671,1595365.43457417,2784585.29102568
"3823",0.42,0.55,108417670.100181,1267344.48353787,4577158.2509534,8599619.52435647,10492140.7873245,11339490.5360596,8944563.80032577,8477064.09885377,8276587.45337805,7911678.97111089,7456873.88297001,7301646.29815172,6385239.57059601,5502327.62651731,4570970.77421647,2928796.838271,1597629.74141057,2788537.46214725
"3824",0.43,0.55,104199733.100979,1219081.7260547,4379260.55315089,8258892.0868582,10125735.2082785,10999888.4814942,8634336.78330106,8132956.09853522,7939031.87414245,7588962.30329939,7154909.70498634,7003375.50424011,6186635.68450561,5325943.71351813,4418357.60650494,2737951.62199623,1491360.81583517,2603053.33427747
"3825",0.44,0.55,104123541.891112,1221930.96660436,4386400.1236055,8236723.87500813,10117333.7006959,10989974.3722731,8613041.68587249,8118185.07060036,7925136.83299669,7576141.95913054,7143358.94492558,6992198.39783946,6185582.97324266,5329667.39554147,4422674.8756188,2748914.29662357,1499323.98866499,2616952.43186802
"3826",0.45,0.55,105764087.091364,1240842.26129842,4437612.78121192,8386303.67483088,10286249.5698278,11173509.2135566,8788566.9020648,8239578.14397343,8041595.40212354,7686767.61402921,7248054.53172434,7096129.00365716,6312247.81103423,5436950.24446251,4508301.23018901,2757203.85803374,1502200.93385498,2621973.91549183
"3827",0.46,0.55,104830078.158873,1233411.50980919,4408200.71690425,8324921.29603371,10214118.145503,11104225.8547975,8732340.1237713,8211280.59649649,8013917.88022051,7660335.62672196,7222061.05115304,7069176.23254881,6163526.54537637,5298827.41059157,4393753.55671849,2717200.881599,1479838.57309873,2582942.15752942
"3828",0.47,0.55,104763378.752094,1221942.81932633,4345014.95908207,8306082.61784428,10192552.8635179,11098781.6485504,8740452.48239382,8157799.24649908,7959488.93933178,7609296.35909139,7176100.31881115,7025323.40295183,6212223.71686441,5350111.6622843,4438609.01316822,2775379.6302608,1513144.32325812,2641074.74885763
"3829",0.48,0.55,100675463.780795,1175690.79600894,4166758.12447132,7885743.47979727,9710380.6589136,10600184.2826378,8332546.00845357,7928309.10961722,7738263.67137049,7396260.73240062,6970943.7417529,6822185.4300594,5924847.74681653,5093902.56448016,4227395.3405944,2687350.08729387,1462326.24774185,2552375.75838494
"3830",0.49,0.55,95981713.6149479,1116347.17228665,3934431.48013289,7530488.84127824,9334924.74062395,10250328.5894811,7998675.62289906,7487023.61679893,7305589.90220762,6984468.51881286,6587968.65142861,6443388.7757871,5733104.39066078,4928257.30532153,4083896.37695661,2510519.56962404,1366748.24954901,2385551.81109888
"3831",0.5,0.55,97938973.4994353,1148070.85325369,4028411.07169762,7702710.2721301,9528244.9632575,10473692.3736941,8206315.60657762,7669578.4220636,7482446.39828239,7153001.69799597,6745756.53763538,6598436.01087408,5764585.07307433,4946597.00344344,4098743.32287675,2563598.08139173,1394607.62731951,2434178.18386755
"3832",0.51,0.55,96654230.6937038,1133443.14884368,3979357.47007637,7623665.95533251,9451357.61633006,10328641.2562201,8066574.66007445,7546958.60654833,7366021.59870859,7043652.88439815,6643276.23814936,6494581.89719272,5671350.53181167,4867276.75626205,4035030.07678866,2566271.23532194,1397516.08738851,2439254.67425664
"3833",0.52,0.55,94362941.2133573,1098458.07681509,3844104.16807442,7467279.6061493,9291277.16801363,10189543.8752426,7923819.60708975,7346492.28557324,7168909.56353321,6857291.1346512,6470638.36863263,6322878.25615994,5521647.52794252,4730995.79219789,3918865.3607967,2490193.98398978,1355182.22386589,2365364.21462948
"3834",0.53,0.55,97177479.882223,1139190.72845436,3966147.11089382,7594936.8639658,9423591.03026776,10380677.3940175,8128718.34565324,7673299.6927892,7485672.64037294,7154979.27142087,6745513.73056844,6597770.89800759,5686646.99539116,4870712.49869621,4034579.5045608,2528337.68485934,1371995.32314932,2394710.16915466
"3835",0.54,0.55,96096466.0051294,1124538.54854757,3910008.86678429,7541716.78698702,9340651.72920524,10271036.4965835,8065425.4037699,7573492.48280109,7388030.19494926,7061510.02097044,6657416.46808474,6510114.10086252,5633321.55036166,4826870.15986706,3998202.3494949,2487430.86853109,1350138.75119686,2356561.22613228
"3836",0.55,0.55,88116949.1514587,1021621.70404304,3531834.91831112,6981795.12962871,8751822.13646161,9635475.74106436,7457382.22161807,6857938.41179231,6690254.12711283,6401453.95661637,6043600.31721656,5901934.19748958,5126142.88615441,4382792.60207747,3626930.76674986,2289467.20807925,1244436.55201924,2172066.27502387
"3837",0.56,0.55,89796503.1071563,1053460.08721231,3630953.09432337,7051140.9190898,8813604.95586252,9737195.73746377,7577934.47826944,7067065.22881338,6893970.91379672,6591464.64203559,6217340.93062405,6073587.56356639,5231650.10644015,4469730.68820106,3696729.46331552,2286925.15752563,1239791.11459309,2163958.02602354
"3838",0.57,0.55,90191114.7893722,1052121.45388535,3624608.68744708,7057173.08165811,8804815.26804168,9715232.50912345,7582353.95436026,7080345.97755188,6906763.23780649,6604645.92463771,6229892.93433801,6087967.86068237,5246650.3759468,4490420.66234749,3720368.35320658,2402522.85932021,1305894.79697407,2279336.85204466
