"","relative_coverage","vaccine_efficacy","total_mortality","age0","age1","age5","age10","age15","age20","age25","age30","age35","age40","age45","age50","age55","age60","age65","age70","age75"
"1447",0.46,0.24,80249.6713513557,106.5325067753,416.4803838411,338.7785601814,399.3692494622,2928.5887896323,5803.1886610795,5564.3451928395,5432.8320870546,5190.7331654093,4889.7722791931,4810.8772166144,6626.618400457,5781.0603045655,4824.5297845016,10835.8913711684,5937.1838665785,10362.8895320022
"1448",0.47,0.24,74611.9221631124,100.3044977541,392.2426054079,333.8915227601,394.1996647069,2415.5861277931,4682.4907390846,4360.9202768894,4259.4097631235,4071.6921264655,3839.8060393005,3772.6770619019,6321.9901076439,5524.6957787268,4610.2000424341,11770.8947692014,6469.2870901547,11291.633949764
"1449",0.48,0.24,80083.8072172992,100.5774047175,392.1716667067,316.3568435858,377.1169924349,2873.4888927037,5682.0759879567,5264.4445424811,5142.9573507101,4918.6471221783,4640.6163121452,4553.0412182929,6243.0285513012,5417.3685139708,4505.2565337395,11811.3238199969,6500.0343675938,11345.3010967843
"1450",0.49,0.24,74324.9335101581,92.789425556,361.9315373604,330.6926817896,391.6081907173,2613.7378372424,5227.5941854754,4864.0946941181,4749.9861097507,4540.4141206241,4280.9790687993,4206.8984944503,6601.795421103,5762.2462949842,4807.8319392204,10143.4320534546,5590.7263354457,9758.1751200668
"1451",0.5,0.24,76670.9465843838,101.7709839433,396.7804871485,314.0615098921,371.1600872698,2960.4887238261,5971.4077400016,5581.0535887313,5451.3832880599,5208.8847716281,4909.1218223136,4819.545587312,6298.6827703797,5474.9859258545,4554.5328453467,9693.0040499027,5304.8617013051,9259.2207014692
"1452",0.51,0.24,75466.2754242979,107.4520410984,418.1388052658,342.3840096205,407.3302032061,2771.7252725832,5495.5760647287,5082.0773241474,4960.1400759483,4742.6147315013,4474.4256692055,4401.2507436763,6467.2683199136,5647.4360583448,4710.0887346485,10116.5589655874,5580.8579217358,9740.9504830862
"1453",0.52,0.24,82427.5652885551,102.1196808461,397.3421997055,325.7542861962,387.3048967943,2992.3893652,6044.5365027431,5782.0583088349,5644.4598745143,5394.8782211134,5084.104090697,4999.0472179313,5923.0915537176,5126.2587632299,4270.4910658091,11935.0501198345,6563.1735509887,11455.5055903992
"1454",0.53,0.24,80677.2703720914,102.3811583618,397.4727565318,348.3276140884,411.406597898,2787.8473900749,5552.2781308419,5186.3949517907,5061.9114603412,4836.7682774318,4559.9234426054,4485.4549560689,6515.8121754859,5692.7866596742,4751.8490493617,11914.2862447852,6582.7298461141,11489.6396606356
"1455",0.54,0.24,74333.5970654494,97.2222466591,377.5565129371,327.9932124007,391.2249191252,2541.4214346841,5032.211009114,4833.7302166311,4723.0152923126,4513.1663832502,4251.3449319986,4174.084471907,6104.3792326786,5319.2862954273,4441.3803399144,10822.8959378342,5967.2743686278,10415.4102599476
"1456",0.55,0.24,76526.7994536028,100.6228372684,390.1711961178,338.3167562638,399.9905884036,2850.369613889,5782.3663138806,5475.1320018789,5346.9726434188,5107.4748203897,4811.3968527312,4728.2856800762,6246.0966415842,5447.4016072181,4541.5677492776,9956.4210508983,5465.1760980433,9539.0370022634
"1457",0.56,0.24,77982.7592390858,80.007837614,310.2043067541,297.0985342074,355.2499338158,2768.4007571052,5642.4101612486,5342.5276451939,5221.5451969462,4993.6219443939,4707.2303199592,4618.4242533028,5883.8169793917,5107.3603066736,4258.3363648044,11294.1549495915,6229.4144590382,10872.9552890456
"1458",0.57,0.24,63645.8786915994,88.5148479128,341.9444489614,284.8405296029,340.82438256,2185.7199133042,4331.3956793183,4027.3550937003,3935.9961742496,3764.0078383387,3549.8795783559,3478.6343514736,5717.6897247578,4966.4977411172,4133.6142501846,8967.3878300757,4928.7788593875,8602.7974482991
"1459",0.58,0.24,69610.8163210233,84.7058263531,326.7947043041,296.6066395931,353.5430350062,2499.410684407,5025.5220112802,4809.4292100844,4697.4322661426,4487.9528630087,4226.7798455483,4151.0362666871,5823.4623395391,5050.2064359374,4207.3144204703,9412.5823919061,5156.9627615787,9001.0746191773
"1460",0.59,0.24,77424.9889053816,98.2961097036,379.2292987162,316.7526667572,373.8266766922,2528.5599194068,5177.7594232838,4805.3699183694,4692.0065699116,4485.9407851927,4231.1289997676,4159.246254029,6271.0121450095,5491.363609369,4590.0247253482,11846.7256623072,6548.2639338718,11429.4822076461
"1461",0.6,0.24,65706.1098570115,93.0151089236,357.5901601229,302.8585247058,362.6203705306,2398.2991899275,4853.2440070049,4580.6642476739,4473.3102739315,4277.0388681737,4031.6712871125,3955.3835203951,5250.7211967164,4541.5196999362,3782.2902899257,8964.03519786,4910.6656501914,8571.1822638799
"1462",0.61,0.24,65925.8726978416,96.9473961588,371.5088693872,261.6587519167,311.5330433505,2254.8867134963,4584.0657598552,4219.6738329042,4119.5319016966,3938.981692969,3715.0970997853,3645.9738683773,5724.7563591843,4977.4025029712,4144.1563198052,9384.0313752285,5163.384294485,9012.2829162705
"1463",0.62,0.24,64805.8370870599,84.7203334354,324.3057047562,272.2333706874,326.0115795077,2330.6500619781,4854.6855084845,4618.1824467544,4508.7161818179,4309.9472275784,4062.0337664283,3989.0563612313,5249.6727218265,4533.8556836969,3768.7381931716,8638.974458432,4711.135528158,8222.9179591155
"1464",0.63,0.24,62712.1468064092,85.4218488298,328.1043888271,277.7086632974,330.404556986,2369.0637349708,4868.9206975455,4534.3317112134,4430.9229851988,4238.3366934182,3997.2740551052,3918.0907150907,4980.4398621478,4316.8396635968,3593.6706284608,8154.3810600257,4475.9009849509,7812.3345567442
"1465",0.64,0.24,58854.9578496903,80.5347142272,307.7653195827,251.6154673452,303.4558607901,2096.8755929011,4189.4972337379,3932.5087527682,3841.416237713,3673.9084402782,3465.5020446664,3397.065895501,4976.8723610424,4311.0542081904,3583.913318135,8184.1057803107,4465.2036448401,7793.6629776607
"1466",0.65,0.24,62540.4828619907,85.6422753289,328.1676945048,301.8325652014,361.2157618177,2148.1391213866,4360.349011096,4146.2126061859,4052.0106801637,3872.843705221,3649.4046448861,3580.2649980025,5214.3868909037,4519.4115709412,3760.9732564825,8843.034983151,4850.4727962006,8466.1203005171
"1467",0.66,0.24,67505.1697487681,79.1784404042,302.130222035,277.1446128846,331.1224120759,2251.2115202823,4633.4580669844,4435.7859139885,4330.9780207682,4137.6393848861,3898.2380054014,3832.8072000446,5640.3578551875,4906.1861752219,4092.6201057165,9722.1624612003,5330.3830885711,9303.7662631158
"1468",0.67,0.24,63683.834960853,77.7829200274,296.2583014578,278.9037814566,333.0196219752,2355.183604258,4936.0918284304,4606.6557980483,4499.6824260599,4302.259389174,4055.0625477879,3973.273293186,5253.831667813,4547.8194281219,3788.4260886771,8130.6359543705,4461.590848256,7787.3574617529
"1469",0.68,0.24,65113.5970363168,80.0144385889,304.4738445287,281.4134631786,336.8424733266,2435.1379142522,5074.6389422966,4835.3108587211,4721.179186526,4510.7450170317,4249.2420979667,4172.5290573711,5371.8983362419,4646.1997203788,3862.873820707,8087.436279201,4423.2410020975,7720.4205839025
"1470",0.69,0.24,68767.5273294247,76.1045293475,288.6117503862,281.0868382045,333.4973307817,2491.1772571517,5293.3953040364,5019.15857641,4898.727979871,4679.3316913586,4407.8448566234,4333.8833721288,5539.2586546006,4819.2281286422,4012.6394583622,8904.0485578014,4877.0405794861,8512.4924642324
"1471",0.7,0.24,60399.7948493676,77.3822495952,293.2818887047,236.334033657,282.856665394,2208.1907752512,4715.3035295295,4431.6410596778,4329.7206597337,4140.4057039447,3903.9319593795,3827.5940081272,4968.5181305346,4321.2543205964,3600.7490500143,7614.676574306,4169.8346167278,7278.1196241942
"1472",0.71,0.24,58692.2660473341,75.5738316965,284.7734680875,259.4048720384,311.7355807175,1968.29492764,4077.0479080273,3929.7936645224,3837.6294547029,3667.2010832075,3454.428152977,3391.0192976144,5185.5870520352,4495.3017595484,3747.5405029921,7995.5640387689,4375.0548834669,7636.3155692912
"1473",0.72,0.24,63291.7964226421,70.6349850209,266.5121722132,264.8608817317,317.1757891741,2477.1365486417,5269.7196732718,4850.9154257226,4733.5028942201,4525.223433628,4268.4690562003,4192.8114072635,5098.2290647383,4432.1411262919,3689.369798427,7521.8826875638,4120.7555259521,7192.4559525813
"1474",0.73,0.24,59126.5169818856,74.2059717834,279.628784397,263.2734880663,312.8314725077,2133.6951049202,4479.0907663641,4281.6123597725,4178.6749791125,3991.6685535777,3760.6983758406,3697.4765666124,5294.1473033933,4605.7000809892,3841.4663512648,7159.5283649524,3923.9212577575,6848.897200574
"1475",0.74,0.24,59352.7977002945,70.1533155621,262.9206952433,244.733478744,293.3968257527,2134.5385382737,4535.7452161001,4259.9028449203,4158.8320367686,3976.9018553776,3749.1083789485,3677.2229275888,4853.1972600455,4193.3683361817,3491.135494079,7762.3926348908,4257.724043319,7431.5238184989
"1476",0.75,0.24,59280.2856081804,65.4950761989,246.0544479005,246.1011567523,295.4361846927,2148.3470031319,4561.5296997932,4228.1548817872,4126.8640539645,3946.1950739677,3722.5750986136,3653.9114674388,5163.6357641827,4480.5543517679,3727.2036209562,7458.4596556132,4083.0769898926,7126.6910815266
"1477",0.76,0.24,60262.6564828572,66.9951724328,251.0027712181,231.3309896529,275.9587562056,2079.705051441,4406.8768041026,4128.9552151366,4032.5295905275,3855.7827204768,3635.6081670126,3566.4558114168,4783.4886739931,4156.1100954449,3468.6895190789,8495.0342438472,4672.554653547,8155.5782473228
"1478",0.77,0.24,58333.2499611896,58.296915024,217.9725662962,216.9187224528,261.6052149123,2108.5890984937,4656.6764848456,4222.9854065372,4123.7861062258,3945.6284540465,3724.4134156841,3646.9261715248,5241.462279387,4553.5883804763,3788.4492164157,7003.9479059862,3847.1334995914,6714.8701232901
"1479",0.78,0.24,58521.6577828484,57.4342668074,213.4400695118,236.9435865733,285.592406645,1989.4063442029,4245.5578399677,3921.5605231479,3829.0084847554,3661.890034893,3454.5511971639,3388.5127088707,4925.4535646268,4280.0919787813,3563.858923893,8161.4692393106,4482.6944869377,7824.1921267601
"1480",0.79,0.24,56259.007827608,65.2764003251,242.476210918,229.3545192973,275.5235203981,1888.6989482332,4057.5623315073,3813.9880525135,3723.9196230311,3559.8788730722,3356.3693171535,3293.904144653,5222.4191450344,4534.246796935,3775.1277433899,7261.7421384818,3991.5617219346,6966.9583407301
"1481",0.8,0.24,57015.7683237315,62.3545828413,230.6183912333,265.2496523906,315.9690576311,2008.0549632135,4208.6397917626,3947.2392345198,3853.2724138459,3682.9703759733,3471.4116023046,3406.7343820171,4888.5407858253,4244.1435827808,3533.1648897633,7537.96310661,4137.5944800563,7221.8470309628
"1482",0.81,0.24,56857.0757993377,61.1559347776,226.1520427378,215.1273513732,258.2754693636,1827.0745978478,3899.852464464,3764.8142710883,3674.7223342604,3511.6768550492,3308.7315147752,3249.0109710604,5105.6090390438,4421.320524496,3682.1790168869,7860.1491812608,4294.8682273517,7496.3560035011
"1483",0.82,0.24,51784.0859057221,56.7068055254,207.4037264589,202.1862950098,244.829210202,1838.1701762548,4052.6065415435,3904.7932494597,3812.5839898594,3643.0116003005,3431.9892004218,3367.4102845583,4400.9934308661,3806.9836862683,3165.4411350012,6268.8531071625,3416.6422531231,5963.4812137068
"1484",0.83,0.24,54394.3398720402,59.9239705853,219.2862475193,236.8453324619,285.2826441018,2065.9945128035,4448.6772069838,4195.5727208154,4095.8772164453,3915.4022430904,3690.5685456071,3617.3709107857,4118.1731392481,3548.4847440972,2949.2006492991,6787.1102860833,3700.9140503714,6459.6554517418
"1485",0.84,0.24,53907.4323320794,54.6842397255,199.4424976505,218.517734535,264.6076666685,1938.1219783369,4304.9640426535,4062.2253214308,3963.8843870061,3787.7044031536,3571.0401907684,3509.2230508816,4421.0626395268,3827.4573807853,3177.2157426358,6641.3437773685,3630.020685296,6335.9165936564
"1486",0.85,0.24,54346.3472321061,49.3355906165,179.288509546,215.2738850387,261.7663109467,2122.7627150476,4686.5627693462,4460.0263237043,4358.0213069393,4166.1454043344,3926.5830165702,3846.2176437922,4446.408779522,3845.0347201795,3197.409138443,5841.1026846774,3185.0876755681,5559.3207578342
"1487",0.86,0.24,55124.8106949669,49.0017374771,178.0464353791,217.4146083673,259.9889541392,2009.3781658918,4507.9048185504,4144.6637571576,4043.5633768289,3866.8718694789,3647.6064282186,3581.4879720956,4544.1223088066,3948.8517116386,3289.9495930742,6710.8020048574,3688.0152190471,6437.1417339586
"1488",0.87,0.24,52454.4001015648,45.27592951,163.2767613205,189.7459510005,230.2140839011,1821.8146240566,4081.6945159903,3912.915671725,3819.2475252554,3651.1666565594,3441.1158649213,3378.6106439882,4441.0086416159,3844.9490942001,3199.7297074366,6490.519206045,3548.8593503086,6194.2558737305
"1489",0.88,0.24,50348.0415237516,52.448605803,188.744451573,209.7620941691,252.4626126164,1900.5857978488,4239.6429236123,3999.5097042551,3907.2706667996,3735.4788048878,3521.208487118,3449.0533690234,4186.9516505309,3619.7621460066,3009.7101450355,5638.8473615477,3072.9716238756,5363.6310790493
"1490",0.89,0.24,46206.8107411215,44.2870816545,158.0944912752,187.7207584678,229.1682931649,1643.6978748462,3543.2748785479,3269.1532559009,3191.6585015562,3052.6682353445,2880.8559110291,2820.8420534694,4033.2005273137,3482.4077483502,2888.9696266612,5922.7790366984,3226.4743928374,5631.5580740038
"1491",0.9,0.24,47220.7030593163,38.2091842418,134.9436941251,170.3614389478,208.7815820012,1740.3451764201,3974.5851211102,3677.4329446429,3590.5029853554,3435.9248732708,3243.492570059,3173.9950825271,3898.2431566071,3354.1266344468,2784.0374215042,5519.4818334898,3014.560443183,5261.6789173842
"1492",0.91,0.24,51059.592720171,41.8011865498,147.6567200829,201.0850457064,243.9914173079,1790.6093358453,3940.9761690196,3645.2229303498,3558.7009719383,3404.1701548185,3212.8471656502,3146.7326581768,4075.3595269636,3518.204330572,2920.5261552616,6879.084238263,3763.5839366962,6569.0407769693
"1493",0.92,0.24,44902.7342815879,42.499935933,150.3335697414,177.5540410576,217.0482328892,1826.1773951178,4037.1752594801,3675.2255900548,3588.3514819298,3433.0635372198,3241.0089933985,3169.8720679204,3739.8840403914,3222.2742969595,2667.7574264992,4700.616801284,2554.7594728168,4459.1321388946
"1494",0.93,0.24,48423.5873069817,41.0813950225,144.5113576517,189.2078036016,229.0932827659,1812.7882314269,4085.3469850664,3816.7301920158,3726.0683949054,3562.242285294,3359.5386408344,3294.3534307099,3975.9916280541,3440.1662529157,2858.181057318,5554.4245022042,3035.5490240981,5298.3128430971
"1495",0.94,0.24,44646.357848017,37.2075616495,128.5880424917,169.2548285635,209.6656492033,1733.7355979542,3984.0483929166,3676.6505311532,3590.3867067701,3434.4600559307,3241.8471987346,3172.6101135451,3788.6665211811,3259.5808792934,2699.70059267,4611.9041281582,2516.2077747197,4391.8432730822
"1496",0.95,0.24,48751.6044510148,41.5740891639,145.5688723965,202.3832487002,243.8602372352,1772.2497256319,4041.6355671401,3801.9414753083,3709.398134274,3544.7878600274,3340.9113950303,3279.788008758,4190.0451624937,3614.5052057125,3003.9374163553,5530.2081470311,3019.1391552479,5269.6707505087
"1497",0.96,0.24,46862.4496357795,32.6853111244,110.8925045365,162.0024475047,197.7084813346,1667.3314238717,3991.455147386,3786.602477057,3694.5237541265,3531.8253142077,3329.623539119,3268.0193613692,3804.3706690878,3283.9400839752,2731.5175131231,5322.693035332,2894.7315624741,5052.5270101499
"1498",0.97,0.24,40358.0558310044,33.8129664088,114.0010006195,144.8279807028,177.4988894209,1438.3517645069,3384.8976201194,3214.5990245879,3137.3754282798,3000.0609275056,2828.2159390372,2771.0205820687,3574.7734491854,3071.2223928501,2550.0219802539,4378.5469250106,2381.7212694257,4157.1076910214
"1499",0.98,0.24,42261.8882714199,32.6845419395,110.7357749469,149.1920526532,182.2921167607,1586.3169593095,3809.3265710382,3574.0286739227,3490.9207100971,3336.6170539359,3145.8379704604,3081.0230404262,3862.0806252605,3331.9004289681,2766.4366741878,3921.0064996774,2142.2898116992,3739.1987661367
"1500",0.99,0.24,45010.0518739369,36.0558216789,120.8695252514,149.5144266038,184.2500917161,1651.3268452247,3784.2858383904,3624.2062689411,3539.2490536109,3382.9639519683,3188.1148229115,3123.9434753809,3456.4592514268,2976.1385941752,2470.3588016637,5336.4846249915,2908.781097046,5077.0493829558
"1501",0,0.25,117640.352923123,200.5466839323,806.0413591718,521.5377456357,601.3522422619,3745.2139850728,6855.5697219877,6713.2831804061,6559.0961825797,6261.5868611999,5891.8412209055,5806.8923502417,9855.9033582889,8674.8060742678,7262.0772253017,19033.3295087851,10508.8681189826,18342.4071041022
"1502",0.01,0.25,111170.599821591,193.3331137227,776.7454397642,508.4806178689,588.1790630906,3893.7492406631,7177.0831875095,6706.3291009178,6546.9671596222,6255.1424232395,5895.2944156403,5813.3533146842,9279.4343306569,8172.2099387086,6844.8313672251,16858.6448303487,9346.7687522354,16314.0535256932
"1503",0.02,0.25,123454.437515549,185.5120721601,745.0673547912,476.799866117,553.7296470411,4104.0244650898,7662.4258446586,7385.3537264989,7209.7494462311,6885.4087489113,6484.927781158,6401.8569931196,9427.1220652266,8284.0741730565,6932.7731781185,20131.4084316321,11140.0747799914,19444.1289417473
"1504",0.03,0.25,116142.303886976,178.4052401755,716.2161517979,526.6672257491,607.1026093854,4012.1064085677,7510.3869458652,7190.0742107114,7018.8690397669,6700.6902726518,6307.9012054916,6224.7140363103,9426.6207936431,8294.237132315,6944.9888677916,17635.0747419393,9779.2803293433,17068.9686754711
