"","relative_coverage","vaccine_efficacy","total_infections","age0","age1","age5","age10","age15","age20","age25","age30","age35","age40","age45","age50","age55","age60","age65","age70","age75"
"2072",0.71,0.3,116234521.953166,1374315.3459452,5043567.06318582,9432288.21432715,11449302.5787344,12305376.7598211,9690952.00407224,8862761.51335077,8652217.97593498,8272259.47255709,7805092.20688389,7642260.87139898,7070473.35678193,6115448.28767582,5069980.64211304,2980367.36034226,1627385.12854331,2840473.1714984
"2073",0.72,0.3,108543682.25917,1264585.56162383,4630438.631118,8831925.63845125,10849041.8676532,11666164.4601894,9039504.7508861,8247288.32295384,8058727.54612657,7714484.08843373,7283307.93800227,7114446.62873828,6355379.12193333,5462352.79502473,4531759.4805604,2992582.27880027,1639709.22581918,2861983.92285512
"2074",0.73,0.3,115542687.230989,1343403.17735084,4912037.66527741,9193299.2871167,11144866.7201317,11996288.112873,9510450.25017898,9042698.87056339,8827338.71557276,8435343.86900039,7948856.85080482,7791569.8571441,6902852.87145705,5968874.04842198,4959530.40947338,3030579.9895701,1651730.46938649,2882966.06666544
"2075",0.74,0.3,112332194.165149,1312904.17429538,4805059.20780955,8965147.39223159,10923692.9734416,11750273.0051338,9235715.27600347,8681996.81906152,8480904.48888035,8105856.2662416,7641367.50803288,7478217.03696422,6849209.44900958,5923346.68217729,4914458.84235846,2910773.18615506,1585647.85105357,2767624.00629864
"2076",0.75,0.3,112905785.008268,1331140.89343679,4854655.56054547,9005494.68557055,10974477.9757296,11836996.2611117,9324358.39530002,8803831.78762202,8598779.19732008,8218251.14557092,7744907.53238686,7579948.3610629,6695319.91036673,5769956.17434767,4788347.46733203,2957990.75568876,1610437.13511695,2810891.76975928
"2077",0.76,0.3,108418197.874157,1280278.49647236,4691094.86668133,8758691.68734761,10718991.4821059,11488679.4784332,8952225.04662893,8313243.1773284,8126073.48569917,7771945.38777411,7330105.41519844,7161762.24566981,6489386.07524128,5593156.4172295,4638528.74679487,2843976.26424124,1551695.96543307,2708363.63587753
"2078",0.77,0.3,114144399.441215,1342893.05637123,4884757.41031002,9083897.53865787,11049811.8286799,11920093.4762094,9415144.66489395,8961415.58149053,8752238.26332994,8363940.84842772,7879469.20294305,7712717.62515362,6695587.31083133,5756634.16007711,4778252.34760988,3023760.54796649,1647756.23245052,2876029.34581289
"2079",0.78,0.3,110872841.933931,1285919.0549105,4668486.40307713,8792511.90909889,10760158.2034297,11604849.6530561,9107853.27379812,8660403.884092,8457088.15384879,8084760.48439415,7621279.29577309,7462009.24817531,6596158.43208377,5690413.84523614,4725005.18574604,2944826.67815531,1606717.97078931,2804400.25826632
"2080",0.79,0.3,107917874.720694,1280408.17184247,4635967.45687023,8572462.87336883,10512501.4963998,11396479.4867519,8921205.26697914,8334090.12084275,8137799.44533758,7778799.63671219,7336088.94741934,7180502.76291162,6549345.42760868,5656558.18939925,4690388.75989614,2780597.52115649,1513311.90589948,2641367.25129812
"2081",0.8,0.3,108111856.699921,1268863.9911042,4575259.42961503,8447343.91814348,10353628.5302438,11293168.0244949,8879529.20616719,8554916.8617717,8354224.24011731,7983243.49984499,7519533.45633769,7359369.87293354,6311834.84185184,5427905.26156741,4509627.59915236,2916792.66448525,1586865.67645714,2769749.62563334
"2082",0.81,0.3,109186615.090271,1267314.78635915,4576186.12684715,8636530.28442948,10593518.268205,11457483.468177,8982312.13027998,8525400.65881669,8323679.03145508,7957180.39659867,7501751.93184761,7346365.88810046,6521862.94762541,5623163.9771121,4666671.30765671,2888253.280634,1573142.94274735,2745797.66337937
"2083",0.82,0.3,105735262.972959,1234845.67196508,4474707.58326971,8483508.51100288,10446701.300807,11269696.843869,8766323.39939793,8228526.03973504,8036183.97439721,7686740.31120029,7250735.85341734,7093107.56223712,6176380.99649447,5298266.61453572,4391616.19406222,2763155.66371965,1506058.84831717,2628707.60453158
"2084",0.83,0.3,108193022.782164,1258587.67981795,4533324.47946353,8650009.20968009,10597547.6005721,11445960.9987259,8976157.01456057,8328821.73782114,8132910.25234168,7778840.14502595,7337646.09530352,7177137.63719866,6416358.89949307,5526600.83605678,4589941.36886839,2976678.91354357,1626890.34620486,2839609.56748588
"2085",0.84,0.3,108687899.184259,1266204.85843606,4543107.44571655,8674658.05421918,10620838.3193506,11530054.4794903,9089534.92548399,8675934.5341487,8466672.55402489,8090874.75944023,7622209.35567848,7461474.05342656,6201556.29988446,5308067.86021564,4399355.94481015,2706977.78763858,1468036.09700293,2562341.85529168
"2086",0.85,0.3,101805449.209464,1192251.04289183,4289407.22567844,8228356.79673582,10143915.4115856,10954129.5932709,8516783.24795114,7820469.76880384,7638921.22833573,7311194.57097868,6899897.55972764,6739616.25503736,5854191.51254161,5017699.28303035,4162739.84712178,2812331.38875053,1538395.59726397,2685148.87975917
"2087",0.86,0.3,108066313.140798,1267800.5338345,4559909.67396023,8566975.24823381,10525167.1361237,11384281.3097612,8920549.08405537,8562256.98725217,8362367.30507846,7992592.27446321,7530019.30327977,7366305.639218,6271186.31382252,5387304.34222683,4468399.77945201,2771372.66308823,1504259.15931571,2625566.38763242
"2088",0.87,0.3,98043735.0364805,1131486.34161064,4051674.40133199,7696502.87581462,9543908.71912782,10396565.4304822,8074386.08854053,7650338.5574621,7469258.89946579,7141758.18081759,6735867.64152223,6589874.70351625,5904098.25169139,5079510.99583749,4207621.59532376,2557126.8606362,1389132.94345908,2424622.5498408
"2089",0.88,0.3,104499943.128855,1202425.51500472,4291193.06866396,8209600.18269889,10144014.8733908,11017572.6596468,8605953.33577912,8179202.48558872,7984518.93684852,7634396.96401903,7198970.87505527,7045281.19118959,6219752.73179389,5351380.93014276,4439742.99798096,2796821.73618965,1522212.35437582,2656902.29048615
"2090",0.89,0.3,102164254.023385,1185209.53986452,4237524.98799577,8101360.21062174,10009067.7403862,10856568.2853266,8472350.44707233,8001564.09748848,7813424.252992,7471088.40496059,7044563.07514814,6886836.10359779,6013211.6588641,5163546.89471366,4280088.37718064,2655159.94816115,1447023.68002318,2525666.31898771
"2091",0.9,0.3,98209477.6116801,1132301.73872607,4031664.37527086,7714034.04201784,9608759.36754029,10508565.8845553,8114293.82094223,7674380.00112548,7495279.12883052,7169684.38858642,6762251.15747003,6606194.30992447,5746456.97001097,4927980.69638499,4087656.11418785,2658930.01026985,1446424.72178176,2524620.88405518
"2092",0.91,0.3,103167970.152169,1202168.53850217,4257920.18369411,8118447.95000917,10047194.5664736,11019686.9762417,8605332.92961599,8055708.49434676,7860051.71622632,7514443.21309921,7087686.9390022,6934692.45056828,6142334.99986365,5280230.57990007,4375653.24280005,2675243.46031012,1453756.31057858,2537417.60093655
"2093",0.92,0.3,108642501.493004,1279222.2026687,4567931.53591124,8487438.27245893,10405819.7349346,11261776.168601,8904239.43442464,8569338.28816742,8366517.01950737,7991754.34498669,7527799.08747719,7373150.86272235,6579014.99140878,5680389.74185471,4712879.75648767,2785631.88041174,1511461.19366272,2638136.97731809
"2094",0.93,0.3,106653365.113091,1245911.53735747,4427492.58825172,8505305.94242363,10453091.1223765,11349571.288804,8927070.27370496,8374420.59122645,8175470.5970984,7817637.35216813,7370070.2569478,7203682.92644205,6126106.05837604,5253649.69494574,4359325.05032567,2831313.40392333,1541929.4625332,2691316.96618636
"2095",0.94,0.3,101294927.473801,1156964.74129136,4095243.87408842,7934449.11180909,9801421.67383137,10702738.7399362,8389183.97727985,7998404.90628731,7806885.11242816,7463937.65213999,7035426.82635808,6881088.37670538,5933282.08382928,5095579.63871124,4228402.45304431,2718160.44776305,1476552.05754457,2577205.80075352
"2096",0.95,0.3,100222178.233111,1182214.05546542,4189434.81613617,8045549.41267065,9993903.93392972,10851821.1190659,8401316.31153953,7670295.08260207,7489396.52544624,7166415.44539568,6766479.11430884,6609442.55774059,5971038.08750209,5128206.52494066,4243998.82042875,2609634.54325551,1421651.21830464,2481380.66437804
"2097",0.96,0.3,100664744.895308,1191515.45577191,4221107.36584185,8033393.75064402,9930926.78898129,10773360.5013229,8415244.31523659,7802533.847743,7617255.60778409,7283379.3149813,6870820.32684518,6717329.87093297,6020544.69885245,5175895.18049049,4284255.27663557,2538790.16184321,1379894.63282103,2408497.79857969
"2098",0.97,0.3,98043299.5476186,1137963.75253908,4011600.62343318,7753005.17757656,9647167.85065646,10512162.9045359,8170312.54163515,7671369.4387943,7486369.03874862,7160484.47308027,6755762.34180051,6609346.66325215,5770641.82849193,4956727.18310485,4108488.30281465,2524898.12805491,1372102.3401357,2394896.95896437
"2099",0.98,0.3,96722932.5987725,1119724.65184874,3935379.76342417,7609069.29193874,9447494.74998097,10348573.2094795,8080861.48345911,7577072.21395932,7392681.90474493,7067837.65491643,6666302.57672342,6520679.14932458,5746321.91881719,4928493.97753816,4079294.5115553,2491530.92075412,1351928.87412023,2359685.74618764
"2100",0.99,0.3,89578699.7661735,1039362.90251258,3650955.56598761,7080923.2556181,8865920.43151192,9746884.0680447,7505282.93437656,6966887.46647618,6799937.88444967,6505741.37125624,6140555.84568398,5996900.80525936,5245214.08587796,4483694.71637809,3709107.11335946,2343632.64368415,1274011.54873558,2223687.12696135
"2101",0,0.31,155840378.846704,1850632.17411106,7438098.94468218,12594440.5869968,14522937.257457,15096836.3582378,12322772.5154859,11864416.2417062,11584627.4288692,11060729.0996477,10414973.0608846,10277729.759476,9722364.95343066,8585312.08966256,7191588.34630435,4490537.5665909,2485003.41257291,4337379.05058843
"2102",0.01,0.31,151390044.363048,1792590.03139763,7196958.12260328,12394773.3386828,14354303.9671507,14920208.6933675,12088007.2494114,11544819.596239,11277626.3640232,10774863.6244063,10147705.8278945,9995525.53973269,9052896.25036345,7946530.15733177,6657201.81541217,4453388.82034608,2474171.74526027,4318473.21942489
"2103",0.02,0.31,151610084.508466,1805034.78688074,7238697.91816316,12408364.3544362,14349965.3408077,14923615.0134522,12126767.9377455,11524179.3440098,11254815.8001773,10749200.7510669,10124349.1297083,9977624.64037014,9336190.64327761,8208322.9330018,6864399.23713792,4258000.49360362,2353210.82493513,4107345.35969214
"2104",0.03,0.31,150274545.666378,1790309.2953311,7172019.96581469,12395355.534627,14359192.0408549,14928869.6872337,12082468.0614164,11230509.3882466,10972437.0954492,10486972.575923,9883747.2933462,9726984.74520621,9152648.65069108,8048534.22250016,6740249.77956304,4475935.86878812,2487163.00700964,4341148.45437678
"2105",0.04,0.31,157427792.056477,1876835.54003916,7510494.12537553,12710264.7509344,14578976.3431922,15168341.2478183,12527467.0135785,12140554.8861687,11849353.413513,11308870.7915946,10641863.9489188,10508453.1864076,9644419.62923536,8502018.60892188,7125707.13394559,4501118.68239145,2488889.9884855,4344162.76595624
"2106",0.05,0.31,150460742.869,1778508.64526019,7108367.92072317,12283153.3922027,14228750.2208153,14816110.9233977,12039749.6769241,11390372.5166205,11122737.1926057,10623537.2038897,10008086.8055909,9862637.07056902,9370057.77489926,8256260.79178072,6907143.00245333,4236498.3790443,2341633.43114519,4087137.9210782
"2107",0.06,0.31,152154864.830354,1795286.33304599,7167187.09875834,12237772.8186272,14161767.6219486,14753390.6277942,12033337.02038,11669449.5112067,11394133.8276991,10879865.4809833,10242823.9764136,10104749.8999263,9381677.30129289,8270432.06738285,6930807.97022399,4425038.64176298,2443028.87190539,4264115.7610022
"2108",0.07,0.31,149705751.784527,1766185.6939856,7045561.02824554,12184670.3092272,14128235.7178912,14713083.8820885,11950168.7506955,11371952.052471,11105682.1057237,10607250.5163163,9991099.04269804,9844879.29961161,9254831.10856934,8136407.31574652,6806222.17532657,4290337.51022089,2370923.61731213,4138261.65839748
"2109",0.08,0.31,152070748.611552,1792217.58093495,7137751.34165211,12234632.4265734,14153250.4092569,14755087.364915,12048929.1889064,11701849.5952431,11427320.7564022,10913052.8919693,10272409.2563687,10128526.0303166,9169819.76465137,8057999.95712811,6756944.56246262,4570521.82344413,2531645.85769858,4418789.80362847
"2110",0.09,0.31,149387162.831767,1779957.5291235,7083942.45085675,12077009.0842092,14013914.1038402,14606503.0715546,11864770.1257911,11426296.2185139,11159470.0808276,10656916.4049423,10034272.0860812,9891063.64195861,9164352.95351118,8063860.53273829,6752731.23977625,4294126.70586107,2374125.79397311,4143850.80820803
"2111",0.1,0.31,150767267.241809,1754159.97364298,6972993.50602077,12120082.1973485,14044405.2801356,14644469.2674646,11940625.8316205,11413745.5876197,11143898.4357296,10648293.3616599,10031597.7685959,9892639.43873467,9233091.61045217,8151627.52659922,6846443.23200814,4720248.64912673,2625806.21166062,4583139.36338916
"2112",0.11,0.31,151834884.651063,1815549.60659803,7210041.27655855,12313470.589125,14250734.460595,14860310.9972496,12126286.2591224,11503543.5963933,11230595.8709729,10724825.1280331,10102371.0305105,9962392.47322444,9441655.34616517,8308501.23774899,6951063.86304174,4379862.71355173,2423554.84226415,4230125.35990839
"2113",0.12,0.31,151750619.73547,1811802.04798569,7184468.75088649,12365848.6934093,14282226.0816881,14897469.0960939,12205389.491115,11455537.6918776,11183563.9779165,10680166.2949617,10060757.1516738,9915209.48553121,9436593.35807747,8314297.83082565,6958332.91491773,4364323.58637087,2416617.14031505,4218016.14182341
"2114",0.13,0.31,142273444.985978,1681757.66671087,6659545.63927091,11556791.8270714,13559269.097067,14164384.6253775,11324751.5027465,10860282.5012332,10612946.3447322,10141716.4764963,9553970.64721322,9399620.83788431,8599975.30271227,7529526.36649522,6296182.36039812,4104526.9387423,2268575.62968182,3959621.22214536
"2115",0.14,0.31,141677822.167766,1689415.63112183,6682747.64150157,11704346.4794651,13704428.0687449,14315836.5629172,11470955.0833318,10791767.1340141,10548501.1623628,10081690.5994748,9497661.3423907,9327446.50189462,8391851.47202025,7315858.14457376,6108179.00802517,3994207.33431545,2204735.95554147,3848194.04607017
"2116",0.15,0.31,146774406.827469,1748020.42997903,6906105.52458202,11876932.5743373,13826139.6461979,14449565.2285864,11714315.7231426,11253022.8685696,10992979.337295,10498208.8379179,9883721.50074479,9731181.99462454,8953012.33764948,7853401.50323313,6568984.28642958,4182600.00478806,2307920.46442071,4028294.56497073
"2117",0.16,0.31,145764316.693262,1725337.8192731,6810318.98184404,11850300.9147056,13830516.8786091,14459394.5027344,11682084.1431381,11067932.6690482,10807833.6082886,10324273.6448233,9727666.36639736,9581050.25996282,9040935.42489835,7942999.50973995,6637075.98523667,4085958.85782833,2254894.77327474,3935742.35345973
"2118",0.17,0.31,145917806.411409,1720725.48031636,6780067.73120508,11841395.771537,13789797.4474186,14435792.7379067,11728451.8681912,11233901.8276081,10970618.7594898,10474309.8132497,9861255.25459152,9707916.67932427,8999431.66516752,7901498.44008943,6600676.56892556,3931562.00694501,2163749.30963781,3776655.04980588
"2119",0.18,0.31,144983843.657566,1712539.15251193,6740949.39414849,11860341.9047676,13838267.9019053,14471127.6453511,11702473.8829797,11015425.9142656,10757292.5973752,10278975.473107,9685567.19185352,9532076.37373902,8814853.09392715,7733766.93202963,6467351.18214761,4122076.81889619,2276793.43596909,3973964.76259187
"2120",0.19,0.31,144326335.056856,1699267.61184164,6678123.61415791,11733964.4934759,13723614.3966339,14367778.5907008,11582853.4679747,10875062.1756503,10620638.8082539,10150893.6090325,9568243.7606969,9417785.915906,8831567.07408227,7750346.41888165,6485413.66884673,4299408.50556151,2382647.7415632,4158725.20359634
"2121",0.2,0.31,139412584.361939,1655736.1210741,6503582.23922586,11409949.997733,13417168.6509882,14047476.5198451,11227592.9450231,10602466.2234439,10361922.800958,9903144.9018338,9331734.28873091,9168022.84824029,8413389.16546225,7348884.17868112,6135045.70822563,3925485.37546893,2171244.70999863,3789737.68700611
"2122",0.21,0.31,140803416.983655,1665067.8961213,6528147.06312918,11580654.3232415,13574242.1532019,14222494.8689309,11437881.9973636,10684474.0356277,10433566.3167825,9971293.3358332,9398961.98270057,9245236.52417412,8534240.13011745,7458658.44479426,6224026.20503385,3914877.47322343,2159811.79992331,3769782.43345619
"2123",0.22,0.31,146601422.249693,1725437.26548939,6757731.78573065,11685285.7732082,13612567.8893131,14269707.7536708,11629496.2961568,11319304.7271995,11052865.3669874,10552439.2000206,9932668.34246054,9787641.64657967,9030975.97664193,7926609.22507518,6632115.21988772,4249650.06190784,2344603.60000738,4092322.11935675
"2124",0.23,0.31,143054865.805229,1727117.38494305,6761049.38374324,11663474.7303452,13641494.9796764,14290102.2713774,11545749.9523179,10969879.4336387,10714777.9174027,10233258.8929481,9637782.46520321,9482832.40340691,8688083.71351581,7600194.44037565,6342818.12131217,3884392.38670666,2138781.55261418,3733075.77570185
"2125",0.24,0.31,140506332.542197,1653886.33827353,6463587.38052334,11399589.1230986,13386503.17202,14032930.1228202,11284631.809183,10749755.9195445,10504719.7885621,10036072.4769083,9452471.47308075,9288452.02481454,8553518.00911833,7478091.25240348,6244561.08025094,3969660.94682005,2188334.69711322,3819566.92766222
"2126",0.25,0.31,141236480.875677,1664854.40397185,6497456.16180876,11379105.3334239,13359167.7556394,14023600.5589536,11293121.7509576,10759268.4339705,10511043.1663224,10039189.3374781,9456041.29816683,9299787.67704813,8833621.74345966,7753066.87292922,6473130.5581075,3938785.98791875,2169153.02378734,3786086.81173305
"2127",0.26,0.31,140014786.592509,1676207.75985617,6539664.62446293,11547180.6171885,13548913.5851729,14197535.7095502,11419529.4972401,10608846.3300168,10362033.6862909,9903951.0831176,9335507.99289197,9175471.84476122,8394636.14437545,7324932.03092626,6111034.52879294,3922751.57891802,2166002.23080991,3780587.34813771
"2128",0.27,0.31,137795818.245968,1637232.40505512,6371331.60149849,11289504.0304719,13299586.1153753,13980437.5280628,11191734.6456964,10437200.1201376,10197285.3521498,9745887.99630671,9185983.6187488,9022258.94298911,8383243.64604505,7321194.71824106,6107255.26216246,3831089.37755496,2110638.54184134,3683954.34363159
"2129",0.28,0.31,137588933.777289,1626234.59767115,6321279.3448089,11171821.3827448,13157025.6867494,13831901.9450027,11097620.5242042,10399278.4548612,10160320.3776159,9711307.02186297,9153057.49721565,8993444.35344193,8397260.54064231,7350745.13681038,6142635.04709127,4004852.6734798,2211007.92066984,3859141.27241658
"2130",0.29,0.31,128645331.128446,1507354.82343107,5849488.84508025,10664594.0061416,12700240.630368,13341417.7713215,10521473.2893968,9801123.93449452,9581374.43205125,9162424.36615034,8638468.18504074,8466351.20933517,7658689.99539514,6642451.97498186,5526006.85166491,3423605.99853003,1879589.16049383,3280675.65456943
"2131",0.3,0.31,137630177.552404,1635455.53105095,6345606.31295717,11253106.0845324,13241636.5688521,13912609.5625367,11179939.2864374,10550496.6571131,10306495.8750165,9849689.60182059,9279442.3956491,9117621.70576879,8154795.61546796,7106085.07872022,5932019.68595694,3887164.11127907,2141023.8857696,3736989.5934757
"2132",0.31,0.31,136404426.961815,1621160.65186619,6267107.36898302,11106007.3811914,13114416.3513028,13833034.7591466,11069271.7357741,10446534.358744,10206300.8910007,9755851.94950514,9191949.18865899,9026697.50554539,8016023.70530799,6964335.08854352,5813799.63507933,3966615.65022324,2187394.62896746,3817926.11197496
"2133",0.32,0.31,132217796.578524,1557495.83189918,6020102.25565776,10782372.1956436,12787706.9155922,13476358.5403732,10729538.0455557,10146461.7345674,9917099.45569289,9477593.40686022,8929047.32096396,8758542.81711122,7925726.84102945,6888223.33980505,5738562.92869584,3621844.14858658,1989173.7627683,3471947.03772098
"2134",0.33,0.31,137480588.436431,1617364.9369602,6249439.23058366,11017651.6575441,12981984.7058344,13670909.0615844,11008874.4652774,10647217.2998528,10401039.6286749,9935457.37832053,9354527.94838116,9198037.1477181,8287344.84196829,7232573.57165562,6042299.82697488,3920175.35495823,2154747.78685314,3760943.59328955
"2135",0.34,0.31,135306860.829809,1621443.75716986,6255631.77574887,11029302.4797504,13040238.3586735,13745327.822979,10992954.3718427,10260359.7548703,10023118.1205839,9578753.86719577,9029041.42130841,8868863.39324002,8247928.38186965,7205863.87942332,6008442.7971743,3739146.21093925,2061775.94618309,3598668.49085713
"2136",0.35,0.31,130470863.487818,1530362.59168169,5897717.11968048,10673166.8964453,12707142.9332984,13393160.1731849,10614059.991103,9929308.92811955,9701774.87979916,9274953.68913155,8744948.99572656,8581395.37417708,7945264.84256292,6918431.50958338,5759196.41468872,3511081.94620604,1926442.57106885,3362454.63136039
"2137",0.36,0.31,133172680.60072,1547016.9284896,5959869.92721531,10814415.4479759,12805746.2875344,13486370.8647101,10795640.4550709,10135582.3608168,9896856.08388964,9458700.12695993,8917443.65743472,8765454.50197675,8214976.80934629,7184461.582473,5990322.41190144,3661760.0782998,2017199.42666361,3520863.64996154
"2138",0.37,0.31,135130973.8694,1605970.15041894,6167855.05820744,10951501.7601304,12945334.5259816,13663994.191213,10961738.0891522,10292916.1871485,10052639.8641122,9606948.65309511,9053851.08212942,8897684.1223018,8166615.78812114,7122263.35595782,5941604.60174603,3859941.0903332,2127219.7678775,3712895.58147395
"2139",0.38,0.31,134857732.934665,1592427.33669982,6119133.87127991,10853132.4394499,12837259.2894176,13526093.5596288,10857482.0202977,10319681.7953392,10080165.5901728,9630808.54682416,9073656.38492633,8918025.20735762,8267728.68133524,7230436.22932416,6036597.30232786,3787960.90340073,2086070.69510868,3641073.08177474
"2140",0.39,0.31,134780726.26651,1585498.23180323,6077352.42544196,10606433.7571207,12548292.3533824,13278025.9965235,10683195.7150216,10505013.6241692,10262709.6714995,9798516.82713339,9221299.11002995,9068318.68022355,8279358.80241292,7235415.79720877,6042241.02537684,3823927.91764575,2099905.56409747,3665220.76741927
"2141",0.4,0.31,131847712.960316,1567543.18713356,5995399.54820478,10702629.3843917,12706554.5667688,13423765.7754942,10721978.307384,10096639.3271639,9865498.65589688,9428818.14225612,8884254.03390983,8717454.54133776,7903683.44020075,6882985.50216087,5739110.54435526,3672798.75068206,2017394.72499553,3521204.52797996
"2142",0.41,0.31,133111677.792997,1584322.08701774,6060976.85513361,10800914.0070817,12795842.4521779,13516441.9870028,10829888.7632607,10251463.3010478,10014025.2301931,9566543.34720413,9011381.8147372,8848435.77996885,8035833.63917552,6994889.61481595,5825538.70007013,3577938.00703934,1965906.45019117,3431335.75687972
"2143",0.42,0.31,131843162.096958,1570378.40599198,5987101.5650018,10536246.2882781,12528711.4804008,13270158.2783045,10602688.3510967,10052449.9221129,9819750.05981004,9384542.91720884,8843874.85212449,8689402.06071336,8015668.91837552,6998036.38981776,5844851.37854278,3852899.5073622,2129509.53327914,3716892.18853711
"2144",0.43,0.31,128897714.149272,1510864.81606812,5744864.7519602,10453141.579778,12469137.0780169,13232434.2567808,10525568.4819327,9836719.84896503,9606110.03338756,9182799.96312969,8657945.89562525,8499748.85850112,7806421.59328827,6793435.82466935,5658482.77513115,3557028.84050387,1953437.45464682,3409572.09688755
"2145",0.44,0.31,130173727.665406,1545086.8036153,5880596.03895122,10427528.4911184,12417152.3592333,13171340.1566348,10505427.4008115,10051970.8882331,9821327.28313835,9387508.15226813,8843137.69863701,8681069.93761891,7654471.0714226,6655494.35223771,5561199.16083683,3812141.96393926,2097410.34673664,3660865.55997258
"2146",0.45,0.31,122076660.561969,1423560.46119597,5403040.8067288,9958959.23063397,11973624.5266259,12714347.190394,9991377.0267271,9249333.5239328,9041391.39051507,8649199.7792417,8158261.47310116,7986128.36240743,7296279.60131104,6326616.5235483,5267853.65215114,3440983.67584923,1892497.38431557,3303205.95328995
"2147",0.46,0.31,130820347.97114,1536180.14070391,5832457.94435939,10535135.5531047,12546308.7204812,13287244.094323,10616388.2165038,10096408.3297671,9859012.65347,9421080.3489408,8877469.78112965,8721676.90550299,7879834.01657552,6859686.5945542,5717305.91755415,3599680.53051048,1979469.39813222,3455008.82552671
"2148",0.47,0.31,125603503.863968,1479654.36381377,5597771.6662105,10145048.6736978,12162728.7735026,12935123.94414,10236211.5021357,9560191.45070548,9338251.47243009,8928626.68985744,8419599.08047506,8261188.85107701,7580149.97489287,6594029.53521613,5493181.00973072,3533015.10329568,1944594.45049545,3394137.32229202
"2149",0.48,0.31,123392313.474373,1455736.47775519,5515851.42080483,10049290.5220048,12054155.1636708,12785508.1351519,10107987.2128219,9591788.68052185,9370065.15054537,8955822.5702146,8439519.3319436,8276602.50226444,7286082.03049256,6308204.7389282,5244717.35590242,3178962.273141,1738173.77983468,3033846.12837532
"2150",0.49,0.31,130337002.833326,1545615.71946324,5846289.21144641,10483846.9985711,12459265.9758332,13224948.5436462,10608480.0083554,9966151.44930394,9734947.64233789,9300820.53049505,8763131.54127274,8599762.0691695,7972082.15805216,6941713.30248031,5781938.77251544,3631654.61828214,1994722.45117892,3481631.84092278
"2151",0.5,0.31,127317988.215553,1491286.923582,5610803.67492058,10346374.3696788,12366899.7776285,13170577.395016,10502316.618948,9863736.15810886,9629493.25345276,9202539.78371701,8673092.2886127,8511300.87659776,7581214.32817869,6566305.53393443,5459386.27113987,3335592.86414678,1823788.37163006,3183279.72626019
"2152",0.51,0.31,130526569.319377,1551036.58239829,5851383.43754356,10431374.4650118,12401528.6720497,13172316.5335697,10590324.349528,10088490.665821,9850834.77913706,9408840.78301543,8861972.73137327,8706067.61979951,7941724.63395853,6918327.84215947,5765963.74442393,3584700.96393015,1967523.43602315,3434158.0796349
